Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-05-16,200.304,204.323,200.304,203.471,287417.02435327
2019-05-17,203.57,203.759,199.255,202.125,160147.82880281
2019-05-20,201.462,202.412,194.177,197.533,229763.48268393
2019-05-21,197.731,199.819,193.514,196.573,216892.08829389
2019-05-22,197.246,199.542,193.791,194.662,477665.12419707
2019-05-23,195.335,200.591,195.335,197.246,274415.29951768
2019-05-24,204.62,215.339,203.274,209.113,745097.13658572
2019-05-27,209.697,212.558,206.53,207.203,170927.87418285
2019-05-28,206.817,211.222,204.709,204.709,747449.14648682
2019-05-29,205.857,205.956,197.345,200.789,450240.16338722
2019-05-30,201.076,206.56,196.84,206.174,265622.54085391
2019-05-31,202.996,205.115,198.572,199.918,437529.40884868
2019-06-03,200.789,201.65,195.306,195.306,378654.39811987
2019-06-04,195.306,199.146,189.911,199.146,492450.05241558
2019-06-05,201.076,203.481,199.819,201.848,199946.09943172
2019-06-06,202.709,204.54,199.918,203.956,211982.97484482
2019-06-07,204.926,211.271,204.828,211.172,283067.62460059
2019-06-10,223.297,224.168,211.657,219.833,921565.57017476
2019-06-11,220.417,220.892,211.845,213.102,611257.87214057
2019-06-12,214.062,214.448,202.224,202.323,635671.08831331
2019-06-13,201.076,207.619,197.226,198.77,706285.94227699
2019-06-14,199.146,201.363,198.572,200.591,470382.78426274
2019-06-17,200.591,201.937,195.781,196.266,264763.77435222
2019-06-18,196.266,200.304,192.99,196.741,423266.8127259
2019-06-19,198.186,200.502,197.226,199.73,262913.89027622
2019-06-21,199.631,200.403,194.435,194.92,722047.84368036
2019-06-24,197.127,198.671,193.663,193.663,403559.63698242
2019-06-25,196.266,197.414,194.148,194.722,531241.04045369
2019-06-26,195.108,200.591,194.821,200.591,315511.82303444
2019-06-27,200.591,206.273,199.344,205.986,416652.29003583
2019-06-28,206.748,210.311,206.174,207.134,759387.01117384
2019-07-01,210.024,210.311,202.709,208.391,326767.72608776
2019-07-02,208.193,208.193,201.749,206.847,290859.16255475
2019-07-03,205.887,207.619,204.154,207.619,141276.18234979
2019-07-04,206.847,207.421,203.481,205.402,116937.72937836
2019-07-05,205.402,209.153,204.926,208.678,183617.41213723
2019-07-08,207.52,209.153,205.887,208.767,322338.51156611
2019-07-09,207.134,207.906,204.055,204.441,242920.79580335
2019-07-10,204.828,208.767,204.54,207.718,173250.58499153
2019-07-11,208.391,209.153,206.847,209.153,313905.42451951
2019-07-12,209.252,211.271,208.292,208.965,231215.30322855
2019-07-15,208.965,210.697,208.292,209.737,90630.175334237
2019-07-16,209.826,210.697,208.866,209.539,89557.22236389
2019-07-17,209.737,213.775,208.767,210.984,238817.91255233
2019-07-18,209.737,212.617,209.064,211.271,177502.9946452
2019-07-19,212.231,217.338,211.756,214.547,436322.08417866
2019-07-22,214.547,217.814,214.448,216.368,167053.32178993
2019-07-23,216.467,217.428,214.161,215.982,160958.10025499
2019-07-24,215.982,218.299,215.507,218.012,233403.64233756
2019-07-25,218.2,218.774,212.815,213.29,300893.59654861
2019-07-26,213.577,216.853,210.984,215.695,203486.23804574
2019-07-29,216.467,217.626,213.874,214.448,80332.049508677
2019-07-30,214.834,217.338,213.874,217.338,114923.16419675
2019-07-31,217.141,222.337,216.081,221.278,482909.66173857
2019-08-01,221.09,223.297,218.685,221.278,284565.91956766
